"seed","glist_n","FPR.orig","FPR.sqr","FPR.abs","FPR.nsig","FPR.nsig.fdr","coexp","coexp_pos_adj","coexp_neg_adj"
917650,30,0.06,0.098,0.093,0.085,0.09,0.00841631510960211,0.236699443739953,-0.228283128630351
917650,35,0.049,0.092,0.085,0.08,0.082,0.0150462190743074,0.218866681562318,-0.20382046248801
917650,40,0.049,0.086,0.084,0.079,0.077,0.0141523861679593,0.212908643272621,-0.198756257104662
917650,45,0.05,0.085,0.086,0.081,0.084,0.0145044508166297,0.214556233520465,-0.200051782703836
917650,50,0.037,0.087,0.086,0.088,0.08,0.0119675273558582,0.22279466382077,-0.210827136464912
917650,55,0.036,0.089,0.088,0.09,0.081,0.00906533604554587,0.226037992258721,-0.216972656213175
917650,60,0.041,0.09,0.088,0.086,0.082,0.0166216072158199,0.224861027818658,-0.208239420602838
917650,65,0.038,0.091,0.088,0.09,0.08,0.017014475444649,0.230252695955263,-0.213238220510614
917650,70,0.04,0.094,0.088,0.087,0.083,0.0200688861861548,0.232368986671589,-0.212300100485434
917650,75,0.034,0.095,0.092,0.085,0.084,0.0169241750822803,0.235797389439528,-0.218873214357248
917650,80,0.03,0.092,0.09,0.08,0.08,0.0151908164145275,0.240280429100969,-0.225089612686442
917650,85,0.037,0.089,0.092,0.083,0.084,0.0178649954088506,0.241017065267909,-0.223152069859059
917650,90,0.04,0.091,0.09,0.082,0.081,0.0191725839414853,0.241994475076557,-0.222821891135072
917650,95,0.039,0.092,0.091,0.081,0.081,0.0174907985544502,0.240203163137316,-0.222712364582866
917650,100,0.044,0.091,0.092,0.079,0.08,0.0194449977151421,0.239464598357222,-0.22001960064208
917650,105,0.043,0.094,0.093,0.084,0.081,0.0202010364890612,0.242105398976064,-0.221904362487002
917650,110,0.045,0.092,0.093,0.086,0.081,0.0214641439980633,0.243522725248814,-0.222058581250751
917650,115,0.045,0.095,0.093,0.085,0.08,0.0214677716396775,0.242502046543107,-0.221034274903429
917650,120,0.046,0.094,0.096,0.082,0.085,0.0226473248185037,0.244852301198611,-0.222204976380107
917650,125,0.048,0.093,0.089,0.083,0.083,0.022426815720017,0.243732573943261,-0.221305758223244
917650,130,0.043,0.091,0.089,0.083,0.077,0.0218973853003969,0.244350391487999,-0.222453006187602
917650,135,0.046,0.091,0.092,0.083,0.079,0.021869195488621,0.244227859145053,-0.222358663656432
917650,140,0.041,0.091,0.092,0.085,0.08,0.0220728223792608,0.245027069619915,-0.222954247240654
917650,145,0.045,0.092,0.091,0.083,0.083,0.0217694149893916,0.245211089608887,-0.223441674619495
917650,150,0.05,0.092,0.091,0.086,0.084,0.0220801181981815,0.246532276998178,-0.224452158799996
784942,5,0.046,0.087,0.084,0.035,0.055,0.0217953302767329,0.164924968919702,-0.143129638642969
784942,10,0.033,0.1,0.104,0.069,0.062,-0.0224040020025591,0.213923115794894,-0.236327117797453
784942,15,0.039,0.095,0.097,0.079,0.073,-0.00465991370948717,0.214652181178392,-0.219312094887879
784942,20,0.052,0.084,0.085,0.072,0.069,0.0370644942187945,0.263884907489451,-0.226820413270656
784942,25,0.046,0.086,0.089,0.067,0.075,0.0200976500520664,0.263885776009574,-0.243788125957507
784942,30,0.049,0.083,0.087,0.076,0.069,0.0176131294482496,0.246672891843453,-0.229059762395204
784942,35,0.048,0.088,0.087,0.079,0.08,0.0317294659209341,0.259006708904867,-0.227277242983933
784942,40,0.057,0.087,0.09,0.085,0.079,0.0309203543145651,0.262647651393319,-0.231727297078754
784942,45,0.053,0.086,0.087,0.078,0.075,0.0188912680648688,0.253508614885084,-0.234617346820215
784942,50,0.047,0.088,0.089,0.081,0.076,0.0167724059423416,0.250748805638933,-0.233976399696591
784942,55,0.047,0.088,0.088,0.084,0.078,0.0179324286795826,0.249763714745617,-0.231831286066034
784942,60,0.053,0.088,0.085,0.085,0.081,0.0207196327925253,0.257057937318274,-0.236338304525749
784942,65,0.044,0.088,0.088,0.086,0.078,0.0163350544401022,0.247713595110182,-0.23137854067008
784942,70,0.041,0.091,0.09,0.084,0.084,0.0163800843823251,0.247341556876447,-0.230961472494122
784942,75,0.047,0.092,0.091,0.086,0.082,0.0169672617450153,0.245821386570104,-0.228854124825089
784942,80,0.048,0.091,0.089,0.085,0.085,0.0187374673757098,0.249284378207449,-0.230546910831739
784942,85,0.05,0.092,0.089,0.087,0.083,0.0186113209836585,0.242432757502844,-0.223821436519185
784942,90,0.05,0.092,0.089,0.086,0.082,0.0180383410799056,0.248179527046465,-0.230141185966559
784942,95,0.051,0.091,0.091,0.085,0.078,0.018273057763067,0.24594313581013,-0.227670078047063
784942,100,0.048,0.088,0.09,0.087,0.08,0.0170174016267503,0.245254803347988,-0.228237401721237
784942,105,0.051,0.088,0.089,0.088,0.08,0.0165427614851704,0.249337833732759,-0.232795072247588
784942,110,0.044,0.088,0.087,0.088,0.081,0.015695539218274,0.250856532046636,-0.235160992828362
784942,115,0.042,0.088,0.088,0.084,0.083,0.0170536771290457,0.253004345014087,-0.235950667885041
784942,120,0.044,0.087,0.088,0.087,0.084,0.0162753859815196,0.252270279754877,-0.235994893773358
784942,125,0.044,0.087,0.088,0.086,0.084,0.0177611010848383,0.250431146579003,-0.232670045494165
784942,130,0.047,0.088,0.088,0.087,0.08,0.0184703319092673,0.25029159122493,-0.231821259315663
784942,135,0.047,0.088,0.088,0.088,0.078,0.0194150076610338,0.254450568555062,-0.235035560894028
784942,140,0.048,0.088,0.089,0.086,0.082,0.0197457395022503,0.251382396620769,-0.231636657118519
784942,145,0.043,0.087,0.089,0.086,0.083,0.0185885391636447,0.248062529149366,-0.229473989985722
784942,150,0.044,0.088,0.088,0.083,0.084,0.0189519048540748,0.248501558698288,-0.229549653844213
243160,5,0.072,0.094,0.098,0.054,0.064,-0.17820511060492,0.272638031901088,-0.450843142506008
243160,10,0.056,0.085,0.086,0.063,0.071,-0.0761533820731517,0.270273144143594,-0.346426526216746
243160,15,0.054,0.091,0.09,0.077,0.084,-0.0440363604808807,0.301794545716618,-0.345830906197498
243160,20,0.049,0.092,0.085,0.077,0.083,-0.0100859761605124,0.271642276649401,-0.281728252809913
243160,25,0.042,0.086,0.085,0.076,0.077,-0.00652650216310879,0.245231841684966,-0.251758343848075
243160,30,0.044,0.086,0.087,0.077,0.076,-0.00399455597329731,0.234086661440898,-0.238081217414195
243160,35,0.044,0.08,0.082,0.074,0.071,-0.00575411986123371,0.23179578052358,-0.237549900384814
243160,40,0.043,0.086,0.082,0.077,0.074,-0.00370071897374439,0.239728701454557,-0.243429420428301
243160,45,0.047,0.089,0.085,0.08,0.078,0.00188684598467015,0.250317754262472,-0.248430908277802
243160,50,0.05,0.086,0.08,0.082,0.077,0.00412291420363932,0.248813686598925,-0.244690772395286
243160,55,0.049,0.081,0.082,0.078,0.076,0.0042137597065652,0.250823807150474,-0.246610047443908
243160,60,0.05,0.089,0.083,0.084,0.075,0.00618691268098542,0.256083592821407,-0.249896680140421
243160,65,0.054,0.084,0.079,0.08,0.076,0.00887099808225411,0.259557804473678,-0.250686806391424
243160,70,0.061,0.082,0.079,0.081,0.072,0.0119689761846952,0.261379272509445,-0.24941029632475
243160,75,0.063,0.086,0.082,0.082,0.073,0.0126662684992053,0.256157264205922,-0.243490995706717
243160,80,0.052,0.087,0.083,0.085,0.072,0.0114505008700202,0.25603927727622,-0.2445887764062
243160,85,0.063,0.085,0.082,0.083,0.073,0.0144362224376752,0.251694965720599,-0.237258743282924
243160,90,0.055,0.086,0.085,0.086,0.075,0.0118779567524922,0.252854902675039,-0.240976945922547
243160,95,0.045,0.086,0.083,0.081,0.069,0.011447019865609,0.252670943354765,-0.241223923489156
243160,100,0.047,0.085,0.082,0.082,0.068,0.015489245701922,0.255136700050331,-0.239647454348409
243160,105,0.052,0.084,0.081,0.082,0.066,0.0176364772735861,0.255685540118596,-0.23804906284501
243160,110,0.053,0.083,0.081,0.082,0.063,0.0180527747127813,0.255166959970858,-0.237114185258077
243160,115,0.052,0.081,0.082,0.083,0.066,0.0167657874526084,0.258762869425108,-0.2419970819725
243160,120,0.046,0.084,0.082,0.083,0.068,0.016819639337652,0.258417530660615,-0.241597891322963
243160,125,0.049,0.085,0.081,0.083,0.067,0.0181488209166557,0.261139984118915,-0.242991163202259
243160,130,0.046,0.085,0.08,0.084,0.068,0.0171660657817865,0.259155295647163,-0.241989229865376
243160,135,0.049,0.085,0.081,0.084,0.072,0.0177176629380882,0.257627603055657,-0.239909940117568
243160,140,0.049,0.087,0.081,0.085,0.069,0.0185514489876023,0.256184919786406,-0.237633470798804
243160,145,0.052,0.088,0.083,0.086,0.07,0.0167739758597444,0.25395680263021,-0.237182826770466
243160,150,0.049,0.089,0.083,0.088,0.068,0.0160715127365698,0.254541840277309,-0.238470327540739
351338,5,0.061,0.077,0.072,0.053,0.058,0.029799729533577,0.268152470228858,-0.238352740695281
351338,10,0.063,0.075,0.074,0.059,0.068,0.0869981995885708,0.263544080800354,-0.176545881211783
351338,15,0.061,0.082,0.088,0.068,0.067,0.00651311667860636,0.2385113127677,-0.231998196089094
351338,20,0.055,0.086,0.084,0.069,0.071,0.0617308452691406,0.242533806670284,-0.180802961401143
351338,25,0.06,0.088,0.088,0.069,0.079,0.0603427056035464,0.235760664792813,-0.175417959189267
351338,30,0.061,0.09,0.087,0.077,0.073,0.0272731621016439,0.23278928057375,-0.205516118472106
351338,35,0.056,0.092,0.091,0.079,0.081,0.0238389076932205,0.232095985990673,-0.208257078297453
351338,40,0.048,0.084,0.082,0.078,0.076,0.00986101586940171,0.233460373243692,-0.22359935737429
351338,45,0.036,0.084,0.08,0.076,0.073,0.00846967009304805,0.237661851701249,-0.229192181608201
351338,50,0.036,0.085,0.081,0.077,0.077,0.00807657345679975,0.233088499438422,-0.225011925981622
351338,55,0.041,0.085,0.082,0.076,0.072,0.00967846253137371,0.223449564583226,-0.213771102051852
351338,60,0.041,0.085,0.086,0.077,0.075,0.0115722327469938,0.230857253989282,-0.219285021242288
351338,65,0.042,0.086,0.088,0.081,0.071,0.0133676182040458,0.229949263493744,-0.216581645289698
351338,70,0.038,0.088,0.087,0.083,0.075,0.0132906156971844,0.217533265149426,-0.204242649452241
351338,75,0.048,0.089,0.09,0.082,0.075,0.0117940508216088,0.216924243005139,-0.20513019218353
351338,80,0.047,0.089,0.089,0.089,0.077,0.0128199323278349,0.214349541375943,-0.201529609048108
351338,85,0.04,0.09,0.091,0.087,0.08,0.0114479463707114,0.22151383241418,-0.210065886043468
351338,90,0.046,0.092,0.093,0.088,0.08,0.0109993023157373,0.222149473516185,-0.211150171200448
351338,95,0.038,0.088,0.087,0.087,0.079,0.0116095002705076,0.224004601675748,-0.21239510140524
351338,100,0.04,0.092,0.092,0.088,0.083,0.0141778047108405,0.226896018290568,-0.212718213579727
351338,105,0.038,0.09,0.091,0.088,0.081,0.0156257067611671,0.231906140467567,-0.2162804337064
351338,110,0.042,0.089,0.089,0.089,0.08,0.0160878227670552,0.233154695621889,-0.217066872854834
351338,115,0.041,0.09,0.091,0.088,0.08,0.0188340570744107,0.234775953511945,-0.215941896437534
351338,120,0.046,0.088,0.089,0.088,0.077,0.0207932769310332,0.237447142082677,-0.216653865151644
351338,125,0.043,0.089,0.09,0.086,0.081,0.0209071999545285,0.236786209764463,-0.215879009809935
351338,130,0.039,0.087,0.088,0.087,0.082,0.0202552776247734,0.237035308597408,-0.216780030972635
351338,135,0.04,0.088,0.087,0.085,0.082,0.0205981423210422,0.237118640355235,-0.216520498034193
351338,140,0.037,0.085,0.088,0.084,0.081,0.0214470581303688,0.236686051296474,-0.215238993166105
351338,145,0.04,0.086,0.087,0.085,0.084,0.0218700178460422,0.240396594375623,-0.218526576529581
351338,150,0.041,0.088,0.088,0.087,0.086,0.0232507857579204,0.241898299185438,-0.218647513427518
880222,5,0.06,0.067,0.067,0.044,0.043,0.496850940093748,0.496850940093748,0
880222,10,0.059,0.078,0.074,0.06,0.064,0.042299287027074,0.283570732852071,-0.241271445824997
880222,15,0.044,0.081,0.083,0.068,0.059,0.0420421995464812,0.237448827207271,-0.19540662766079
880222,20,0.046,0.083,0.085,0.064,0.056,0.0431608467459157,0.23420771974558,-0.191046872999664
880222,25,0.044,0.087,0.086,0.071,0.063,0.0443071020392158,0.238350182218907,-0.194043080179691
880222,30,0.051,0.091,0.088,0.081,0.069,0.0382366088623697,0.24865909250825,-0.21042248364588
880222,35,0.038,0.092,0.09,0.082,0.07,0.0330885847281786,0.234419459897953,-0.201330875169775
880222,40,0.045,0.09,0.088,0.083,0.073,0.0279964556282382,0.233226806916392,-0.205230351288154
880222,45,0.045,0.09,0.09,0.085,0.076,0.0327837270051051,0.229624828413295,-0.19684110140819
880222,50,0.053,0.088,0.09,0.084,0.071,0.0366833194447509,0.226660598242761,-0.189977278798011
880222,55,0.05,0.089,0.087,0.081,0.074,0.0372326573220631,0.233768075024219,-0.196535417702156
880222,60,0.041,0.086,0.089,0.082,0.077,0.0292261773554224,0.227072311627608,-0.197846134272186
880222,65,0.042,0.088,0.091,0.083,0.079,0.0280413935094573,0.234385384533449,-0.206343991023991
880222,70,0.044,0.087,0.087,0.083,0.079,0.0294774530715163,0.239199219095767,-0.20972176602425
880222,75,0.049,0.085,0.088,0.08,0.079,0.0301042459572822,0.244157791498128,-0.214053545540845
880222,80,0.049,0.086,0.085,0.08,0.079,0.0316850923399995,0.245566442184083,-0.213881349844083
880222,85,0.052,0.086,0.089,0.083,0.077,0.0314257447504265,0.241052296851654,-0.209626552101228
880222,90,0.042,0.089,0.089,0.083,0.078,0.0268425928450467,0.242053588787026,-0.215210995941979
880222,95,0.037,0.087,0.092,0.086,0.077,0.0234638635635073,0.241330179998051,-0.217866316434543
880222,100,0.039,0.091,0.09,0.087,0.076,0.0242499956102725,0.245774978514941,-0.221524982904669
880222,105,0.036,0.09,0.093,0.085,0.075,0.0238180744109039,0.243978640222843,-0.220160565811939
880222,110,0.035,0.092,0.091,0.084,0.075,0.0249397221262454,0.247572059737437,-0.222632337611192
880222,115,0.041,0.091,0.088,0.086,0.077,0.0252898503804947,0.246829613118777,-0.221539762738282
880222,120,0.041,0.09,0.088,0.086,0.078,0.0260332080046031,0.247821317861153,-0.22178810985655
880222,125,0.043,0.093,0.092,0.086,0.076,0.0283952613797196,0.247009568873781,-0.218614307494062
880222,130,0.04,0.091,0.093,0.087,0.074,0.0275345667163292,0.247543415707972,-0.220008848991643
880222,135,0.04,0.091,0.092,0.088,0.072,0.0287666461505364,0.249172822941661,-0.220406176791124
880222,140,0.041,0.091,0.093,0.088,0.071,0.0303925757366583,0.248583258162662,-0.218190682426003
880222,145,0.036,0.092,0.093,0.088,0.069,0.0280160083232574,0.246389592438534,-0.218373584115277
880222,150,0.04,0.093,0.093,0.088,0.07,0.0294880408537686,0.245203815418041,-0.215715774564272
242671,5,0.053,0.06,0.062,0.04,0.041,-0.0613405452953498,0.167594332317737,-0.228934877613086
242671,10,0.053,0.082,0.078,0.069,0.063,-0.0321986804197351,0.244757915496066,-0.276956595915801
242671,15,0.069,0.081,0.079,0.06,0.057,0.00198380954575281,0.219882250913716,-0.217898441367963
242671,20,0.049,0.086,0.087,0.072,0.055,0.0217524722054436,0.223131042740195,-0.201378570534751
242671,25,0.05,0.092,0.096,0.075,0.064,0.0144355851604241,0.21654699833658,-0.202111413176156
242671,30,0.046,0.09,0.092,0.078,0.071,0.000847865123468076,0.223016749776442,-0.222168884652974
242671,35,0.041,0.095,0.09,0.087,0.08,0.00142986981612931,0.232203441146617,-0.230773571330488
242671,40,0.039,0.09,0.091,0.081,0.083,0.00226071331682339,0.233587334972434,-0.23132662165561
242671,45,0.043,0.09,0.088,0.088,0.082,0.00360918130773737,0.23095009336312,-0.227340912055382
242671,50,0.042,0.091,0.091,0.082,0.079,0.00558539057686063,0.228252566931313,-0.222667176354452
242671,55,0.036,0.089,0.091,0.082,0.079,0.00868634810117893,0.234305772356081,-0.225619424254902
242671,60,0.043,0.09,0.088,0.085,0.075,0.0122014906096086,0.234967411641849,-0.22276592103224
242671,65,0.042,0.089,0.084,0.083,0.073,0.0119082668692184,0.232735560102636,-0.220827293233417
242671,70,0.045,0.086,0.084,0.085,0.073,0.0105783478178978,0.239560528966499,-0.228982181148602
242671,75,0.052,0.086,0.085,0.084,0.07,0.010964177556173,0.235624707008989,-0.224660529452816
242671,80,0.053,0.086,0.087,0.086,0.071,0.0121458947878655,0.233998191626154,-0.221852296838288
242671,85,0.063,0.086,0.086,0.085,0.073,0.0132150067784828,0.240645981561664,-0.227430974783181
242671,90,0.065,0.085,0.084,0.084,0.072,0.0138921716123818,0.238802099288834,-0.224909927676452
242671,95,0.064,0.085,0.086,0.084,0.072,0.0167512173515833,0.236504725185961,-0.219753507834378
242671,100,0.062,0.085,0.086,0.082,0.073,0.0185974679651082,0.238801452767224,-0.220203984802116
242671,105,0.062,0.085,0.087,0.082,0.071,0.0194294082414779,0.238484845411416,-0.219055437169938
242671,110,0.059,0.086,0.085,0.082,0.069,0.0215215883906063,0.240763429249378,-0.219241840858772
242671,115,0.061,0.085,0.086,0.082,0.068,0.0214346037749702,0.240063163335626,-0.218628559560655
242671,120,0.062,0.087,0.085,0.083,0.067,0.0218987721080795,0.241688568981487,-0.219789796873407
242671,125,0.065,0.085,0.086,0.084,0.065,0.0208405829875708,0.241689672356501,-0.22084908936893
242671,130,0.061,0.086,0.086,0.083,0.069,0.0209530067823784,0.243017327661593,-0.222064320879215
242671,135,0.059,0.088,0.086,0.084,0.065,0.0216229762306156,0.241962914870053,-0.220339938639437
242671,140,0.061,0.085,0.086,0.083,0.069,0.0209275007246444,0.24159944508102,-0.220671944356376
242671,145,0.062,0.084,0.085,0.082,0.072,0.0231046993294161,0.244195404080599,-0.221090704751183
242671,150,0.061,0.085,0.087,0.083,0.07,0.0229015278050615,0.246308095552122,-0.22340656774706
581707,5,0.077,0.079,0.074,0.047,0.049,-0.0950035779408051,0.1964835437799,-0.291487121720705
581707,10,0.067,0.085,0.085,0.053,0.064,0.0300256370919143,0.181700799527745,-0.151675162435831
581707,15,0.051,0.086,0.084,0.063,0.068,-0.00339012411072948,0.191149352431296,-0.194539476542026
581707,20,0.049,0.092,0.09,0.075,0.089,0.0188038660090887,0.227289396849252,-0.208485530840163
581707,25,0.038,0.094,0.092,0.081,0.083,0.0335423774402426,0.251208130335732,-0.21766575289549
581707,30,0.037,0.093,0.09,0.076,0.082,0.0375116457383116,0.252361092897192,-0.21484944715888
581707,35,0.042,0.088,0.088,0.08,0.08,0.0260322639627059,0.228716392377249,-0.202684128414543
581707,40,0.044,0.087,0.085,0.083,0.079,0.0330814967270944,0.236129160320027,-0.203047663592933
581707,45,0.038,0.088,0.086,0.078,0.08,0.0230989676241953,0.236670205168254,-0.213571237544059
581707,50,0.039,0.09,0.092,0.085,0.08,0.0251131649659209,0.243693109518515,-0.218579944552594
581707,55,0.036,0.091,0.087,0.086,0.083,0.0226623514185893,0.248639381291417,-0.225977029872828
581707,60,0.041,0.089,0.085,0.081,0.086,0.021593521253148,0.249583422456547,-0.227989901203399
581707,65,0.043,0.088,0.085,0.082,0.083,0.0229013433243468,0.258793293355188,-0.235891950030841
581707,70,0.046,0.088,0.088,0.082,0.086,0.0229899852364037,0.261922978573265,-0.238932993336861
581707,75,0.046,0.089,0.09,0.084,0.086,0.022306470975406,0.251151634318406,-0.228845163343
581707,80,0.043,0.089,0.091,0.083,0.083,0.0213168322680426,0.247830058324933,-0.226513226056891
581707,85,0.042,0.089,0.091,0.086,0.083,0.0243048536492037,0.245785037526209,-0.221480183877005
581707,90,0.04,0.085,0.085,0.084,0.078,0.0247138311227724,0.246386411982695,-0.221672580859923
581707,95,0.039,0.087,0.087,0.084,0.077,0.0244088491790534,0.244708055106015,-0.220299205926962
581707,100,0.041,0.086,0.087,0.084,0.077,0.0263309550525504,0.24768269855438,-0.22135174350183
581707,105,0.044,0.088,0.089,0.087,0.085,0.0267600166823975,0.250835305407998,-0.2240752887256
581707,110,0.043,0.087,0.086,0.086,0.082,0.0256822326834704,0.249404657212848,-0.223722424529377
581707,115,0.04,0.086,0.086,0.085,0.078,0.0250649034263213,0.24915677024594,-0.224091866819619
581707,120,0.043,0.087,0.089,0.085,0.078,0.0269800461280018,0.250813370943689,-0.223833324815688
581707,125,0.045,0.087,0.09,0.086,0.079,0.0303755671851148,0.250041110228955,-0.21966554304384
581707,130,0.045,0.087,0.09,0.086,0.083,0.0313758202790768,0.251735580169318,-0.220359759890241
581707,135,0.046,0.087,0.088,0.086,0.083,0.0321746407831767,0.248410350106483,-0.216235709323307
581707,140,0.045,0.087,0.087,0.087,0.08,0.0318432606952315,0.246923457743867,-0.215080197048636
581707,145,0.045,0.087,0.088,0.086,0.08,0.0300494737279761,0.247511925764152,-0.217462452036176
581707,150,0.048,0.087,0.088,0.086,0.082,0.0300707960673935,0.249037325723352,-0.218966529655959
816419,5,0.074,0.082,0.08,0.041,0.058,0.255247841256324,0.392731957727392,-0.137484116471068
816419,10,0.067,0.087,0.077,0.07,0.071,-0.021699759058434,0.267225045389705,-0.288924804448139
816419,15,0.066,0.09,0.081,0.07,0.073,-0.0249777402722638,0.275664313582485,-0.300642053854749
816419,20,0.054,0.085,0.083,0.074,0.078,-0.0253952475363849,0.267194120900859,-0.292589368437244
816419,25,0.065,0.083,0.082,0.075,0.078,-0.0119226775221868,0.281531708948555,-0.293454386470742
816419,30,0.062,0.087,0.085,0.074,0.081,-0.00257170065514426,0.273732931402336,-0.276304632057481
816419,35,0.057,0.09,0.09,0.081,0.083,-0.000436788416741653,0.262287400807861,-0.262724189224602
816419,40,0.048,0.087,0.089,0.083,0.081,0.00251257149695385,0.263912521485296,-0.261399949988342
816419,45,0.051,0.088,0.087,0.084,0.082,0.00848475374142026,0.263066394071154,-0.254581640329734
816419,50,0.053,0.088,0.086,0.084,0.086,0.00998717738046519,0.260138521988921,-0.250151344608456
816419,55,0.054,0.088,0.089,0.08,0.086,0.0105755303717789,0.257774860839044,-0.247199330467265
816419,60,0.056,0.087,0.087,0.083,0.09,0.00823875660789162,0.25811365703186,-0.249874900423968
816419,65,0.044,0.086,0.089,0.082,0.089,0.0126112731087156,0.251328507649997,-0.238717234541281
816419,70,0.039,0.089,0.089,0.083,0.085,0.0117865287398033,0.253904672396571,-0.242118143656767
816419,75,0.04,0.087,0.089,0.083,0.087,0.0114106281244638,0.252303383603799,-0.240892755479336
816419,80,0.05,0.085,0.087,0.084,0.085,0.0119064645036513,0.257096230323985,-0.245189765820334
816419,85,0.045,0.09,0.089,0.085,0.09,0.00976879840085922,0.252756113390207,-0.242987314989348
816419,90,0.046,0.089,0.087,0.086,0.089,0.0117297087182162,0.254915327274232,-0.243185618556016
816419,95,0.048,0.09,0.086,0.087,0.089,0.0155764857224973,0.251747106724571,-0.236170621002073
816419,100,0.047,0.092,0.087,0.087,0.089,0.0147225652095778,0.249057474326198,-0.23433490911662
816419,105,0.047,0.092,0.088,0.086,0.087,0.0163940623399472,0.256000254256091,-0.239606191916143
816419,110,0.045,0.092,0.088,0.085,0.086,0.0152785922625146,0.252646561272055,-0.23736796900954
816419,115,0.047,0.091,0.088,0.085,0.085,0.0151965173688626,0.257678554721518,-0.242482037352655
816419,120,0.045,0.092,0.091,0.086,0.086,0.0180822546264413,0.257902906402793,-0.239820651776351
816419,125,0.047,0.092,0.092,0.089,0.084,0.0191900168216112,0.261408472493544,-0.242218455671933
816419,130,0.048,0.091,0.091,0.087,0.082,0.0225754940535037,0.266390109062251,-0.243814615008748
816419,135,0.049,0.092,0.089,0.087,0.082,0.0192331783015532,0.264454572783414,-0.24522139448186
816419,140,0.049,0.09,0.089,0.089,0.08,0.0167394123225564,0.262787473199374,-0.246048060876817
816419,145,0.053,0.089,0.088,0.087,0.081,0.0188005571608713,0.263506246992718,-0.244705689831847
816419,150,0.046,0.089,0.09,0.087,0.082,0.0193375789868574,0.260950166027111,-0.241612587040254
551220,5,0.061,0.075,0.073,0.039,0.043,-0.0547917554309063,0.153062716637631,-0.207854472068537
551220,10,0.084,0.08,0.075,0.06,0.063,0.0174431318014122,0.253853487117379,-0.236410355315967
551220,15,0.067,0.078,0.078,0.065,0.058,-0.0133723032510446,0.200654996645557,-0.214027299896601
551220,20,0.066,0.073,0.072,0.069,0.06,-0.00975025555539119,0.222938700573458,-0.23268895612885
551220,25,0.069,0.077,0.076,0.067,0.057,-0.00730386368080197,0.216992349412281,-0.224296213093083
551220,30,0.085,0.078,0.075,0.066,0.069,0.012388343651085,0.248876862730958,-0.236488519079873
551220,35,0.077,0.077,0.074,0.071,0.07,0.0381330481415333,0.272236784431861,-0.234103736290328
551220,40,0.056,0.076,0.075,0.069,0.065,0.0132694733744673,0.262919722674243,-0.249650249299776
551220,45,0.041,0.076,0.076,0.07,0.068,0.00535107172638572,0.258486702661075,-0.253135630934689
551220,50,0.05,0.083,0.081,0.075,0.077,0.00585250753021797,0.254353069793055,-0.248500562262837
551220,55,0.044,0.085,0.082,0.079,0.077,0.00379042427406349,0.265763541344513,-0.26197311707045
551220,60,0.041,0.086,0.081,0.079,0.078,0.00532362773803344,0.259802975354124,-0.254479347616091
551220,65,0.039,0.087,0.086,0.082,0.086,0.00967542984843625,0.258358483306179,-0.248683053457743
551220,70,0.041,0.084,0.086,0.082,0.083,0.0102844038828224,0.261802460662895,-0.251518056780073
551220,75,0.039,0.084,0.089,0.084,0.082,0.0125076851666015,0.263893393514083,-0.251385708347481
551220,80,0.047,0.083,0.085,0.085,0.082,0.0133600308909303,0.268423793245972,-0.255063762355042
551220,85,0.04,0.085,0.085,0.085,0.084,0.011898870281391,0.269745182517308,-0.257846312235917
551220,90,0.041,0.086,0.086,0.085,0.082,0.0156872540142867,0.269927594628766,-0.254240340614479
551220,95,0.039,0.086,0.085,0.084,0.083,0.0181078102563211,0.27450712025095,-0.256399309994629
551220,100,0.035,0.085,0.084,0.084,0.081,0.0184009963356977,0.276507201547796,-0.258106205212098
551220,105,0.041,0.085,0.084,0.083,0.082,0.0203293490555146,0.281816887577164,-0.261487538521649
551220,110,0.041,0.084,0.084,0.085,0.082,0.0211028007905041,0.276471809433111,-0.255369008642607
551220,115,0.044,0.085,0.084,0.086,0.082,0.0237167337016551,0.274974064748171,-0.251257331046516
551220,120,0.042,0.085,0.086,0.085,0.084,0.0252320217764047,0.272287781043451,-0.247055759267046
551220,125,0.046,0.085,0.087,0.085,0.081,0.0272431924619856,0.271806973970175,-0.244563781508189
551220,130,0.04,0.084,0.084,0.084,0.082,0.0254890925884659,0.273018493041439,-0.247529400452973
551220,135,0.044,0.086,0.085,0.084,0.081,0.0270769157471915,0.270518340135448,-0.243441424388256
551220,140,0.046,0.086,0.086,0.085,0.083,0.0274231980181813,0.268044729625694,-0.240621531607512
551220,145,0.051,0.086,0.084,0.084,0.081,0.0287711115238904,0.267540697920653,-0.238769586396763
551220,150,0.056,0.086,0.084,0.085,0.084,0.0289059353394713,0.268787684313166,-0.239881748973695
355905,5,0.049,0.076,0.084,0.039,0.054,0.0582878919704436,0.229290932277274,-0.17100304030683
355905,10,0.06,0.088,0.088,0.071,0.076,-0.0143991963517848,0.265105992134572,-0.279505188486357
355905,15,0.069,0.089,0.093,0.073,0.074,0.0447731127093288,0.247586730313462,-0.202813617604134
355905,20,0.058,0.092,0.091,0.08,0.079,0.0115365065309466,0.225399292551271,-0.213862786020324
355905,25,0.048,0.095,0.098,0.084,0.072,0.0155059312878451,0.224015505399028,-0.208509574111183
355905,30,0.048,0.1,0.094,0.086,0.077,0.00269126686181594,0.213226357897337,-0.210535091035521
355905,35,0.043,0.091,0.092,0.081,0.074,0.0181520062933117,0.213009335830684,-0.194857329537372
355905,40,0.041,0.09,0.086,0.084,0.082,0.0213654586909804,0.221605396479529,-0.200239937788548
