"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0030285",0.986266531027467,0.979908443540183,0.776703967446592,0.606052899287894,0.833418107833164,0.945320447609359,0.983850129198966,0.99807568954458,2
"GO:0030672",0.933333333333333,0.933333333333333,0.866666666666667,0.8,0.933333333333333,0.933333333333333,1,1,2
"GO:0042734",0.907718120805369,0.959102348993289,0.426174496644295,0.53125,0.183934563758389,0.184144295302013,0.911067193675889,0.841830065359477,2
"GO:0045211",0.943211357728454,0.971605678864227,0.643471305738852,0.765646870625875,0.723455308938212,0.329334133173365,0.929171038824764,0.913811007268951,2
"GO:0048488",0.995400919816037,0.983003399320136,0.413917216556689,0.446910617876425,0.66126774645071,0.620075984803039,0.995,0.924486148346738,2
"GO:0048786",0.991497710922171,0.967952910398954,0.499018966644866,0.633093525179856,0.671680837148463,0.285153695225638,0.996175908221797,0.993762993762994,2
"GO:0048787",0.987802439512098,0.945410917816437,0.323535292941412,0.458508298340332,0.584483103379324,0.247150569886023,0.995537137392413,0.991025641025641,2
"GO:0050804",0.992801439712058,0.79624075184963,0.591681663667267,0.645670865826835,0.282743451309738,0.700659868026395,0.990605918271489,0.921858500527983,2
"GO:0050808",0.982758620689655,0.982758620689655,0.948275862068966,0.948275862068966,0.982758620689655,0.896551724137931,1,1,2
"GO:0051963",0.688062387522495,0.618876224755049,0.285142971405719,0.323535292941412,0.527694461107778,0.400919816036793,0.838643790849673,0.531187122736419,2
"GO:0060078",0.553489302139572,0.160567886422715,0.0215956808638272,0.0627874425114977,0.0519896020795841,0.0469906018796241,0.540068201193521,0.404147270418959,2
"GO:0098839",0.964807038592282,0.952609478104379,0.86122775444911,0.895820835832833,0.891821635672865,0.9000199960008,0.94321940463065,0.984196185286104,2
"GO:0098918",0.733453309338132,0.343131373725255,0.174365126974605,0.30753849230154,0.252149570085983,0.127174565086983,0.562570041090773,0.858757062146893,2
"GO:0099010",0.78624275144971,0.591881623675265,0.540491901619676,0.604879024195161,0.688262347530494,0.77744451109778,0.947577442414615,0.85792349726776,2
"GO:0099055",0.892021595680864,0.973005398920216,0.588682263547291,0.696460707858428,0.455708858228354,0.307938412317536,0.893398533007335,0.797122302158273,2
"GO:0099056",0.934154310128173,0.911032922844936,0.38879115355617,0.537320934908268,0.252827343553657,0.16637346066851,0.931340872374798,0.899119295436349,2
"GO:0099059",0.980203959208158,0.991601679664067,0.25994801039792,0.338332333533293,0.480703859228154,0.127574485102979,0.993592902907836,0.965348950707662,2
"GO:0099060",0.843631273745251,0.745650869826035,0.194161167766447,0.226554689062188,0.0477904419116177,0.605078984203159,0.787866449511401,0.425111021396851,2
"GO:0099061",0.969006198760248,0.970405918816237,0.866426714657069,0.900219956008798,0.889822035592881,0.866626674665067,0.966312056737589,0.964850615114236,2
"GO:0099072",0.926855895196507,0.929039301310044,0.555676855895197,0.588427947598253,0.823144104803493,0.411572052401747,0.936459909228442,0.888048411497731,2
"GO:0099092",0.688262347530494,0.480703859228154,0.254149170165967,0.291941611677664,0.234553089382124,0.390321935612877,0.877871825876663,0.732302685109845,2
"GO:0099171",0.969606078784243,0.780443911217756,0.313137372525495,0.440711857628474,0.50629874025195,0.296540691861628,0.983250178189594,0.986404293381038,2
"GO:0099173",0.769446110777844,0.842231553689262,0.969006198760248,0.97120575884823,0.843631273745251,0.942011597680464,0.519957234497505,0.719653179190751,2
"GO:0099175",0.898803046789989,0.96822633297062,0.986942328618063,0.985636561479869,0.902502720348205,0.991294885745375,0.425717399200872,0.784727272727273,2
"GO:0099188",0.909418116376725,0.694661067786443,0.523295340931814,0.636872625474905,0.744851029794041,0.691661667666467,0.903262518968134,0.954314720812183,2
"GO:0099504",0.991666666666667,0.991666666666667,0.758333333333333,0.858333333333333,0.933333333333333,0.666666666666667,1,1,2
"GO:0099505",0.553689262147571,0.249750049990002,0.0791841631673665,0.0965806838632274,0.0261947610477904,0.0559888022395521,0.5720675944334,0.213516160626836,2
"GO:0099509",0.613677264547091,0.294741051789642,0.225354929014197,0.318536292741452,0.422115576884623,0.322135572885423,0.622648902821317,0.754932912391476,2
"GO:0099523",0.438112377524495,0.822035592881424,0.499500099980004,0.392321535692861,0.181363727254549,0.692861427714457,0.731303179579042,0.0584070796460177,2
"GO:0099531",0.965806838632274,0.776444711057788,0.299140171965607,0.421315736852629,0.489902019596081,0.29374125174965,0.978693181818182,0.990670972371726,2
"GO:0099536",0.986074847693647,0.998259355961706,0.736292428198433,0.872932985204526,0.818973020017406,0.598781549173194,0.995475113122172,0.996594778660613,2
"GO:0099537",0.99197247706422,0.995412844036697,0.639908256880734,0.776949541284404,0.686926605504587,0.501720183486238,0.993874425727412,0.995384615384615,2
"GO:0099560",0.397720455908818,0.504899020195961,0.620075984803039,0.541091781643671,0.480303939212158,0.642671465706859,0.711822660098522,0.271311475409836,2
"GO:0099563",0.674665066986603,0.577084583083383,0.492301539692062,0.57748450309938,0.63627274545091,0.718656268746251,0.903252367229312,0.674577634754626,2
"GO:0099572",0.993712212817412,0.920677146311971,0.124546553808948,0.166142684401451,0.264087061668682,0.379201934703748,0.967330937602091,0.91563113145847,2
"GO:0099634",0.950609878024395,0.647070585882823,0.250349930013997,0.282743451309738,0.0395920815836833,0.644471105778844,0.87202380952381,0.611041405269762,2
"GO:0099645",0.909413854351687,0.732682060390764,0.561278863232682,0.423623445825933,0.553285968028419,0.663410301953819,0.948467966573816,0.8,2
"GO:1904315",0.974605078984203,0.626674665066987,0.0469906018796241,0.099380123975205,0.0621875624875025,0.0745850829834033,0.928442356342609,0.940730837789661,2
"GO:1905606",0.700259948010398,0.510497900419916,0.418116376724655,0.49250149970006,0.534893021395721,0.320735852829434,0.880048465266559,0.615199034981906,2
"GO:2000300",0.88622275544891,0.67746450709858,0.21755648870226,0.242151569686063,0.335332933413317,0.282743451309738,0.963385826771654,0.77115987460815,2
"SYNGO:metabolism",0.197760447910418,0.0291941611677664,0.0017996400719856,0.000399920015996801,0.0401919616076785,0.0665866826634673,0.0851880276285495,0.139688715953307,2
"SYNGO:postsynprocess",0.947911547911548,0.782309582309582,0.0815724815724816,0.125798525798526,0.1002457002457,0.0678132678132678,0.878369493754109,0.914626075446724,2
"SYNGO:presynprocess",0.916666666666667,0.916666666666667,0.333333333333333,0.5,0.5,0.25,1,1,2
"SYNGO:transport",0.606820049301561,0.666187345932621,0.797041906327034,0.849424815119145,0.80176663927691,0.766228430566968,0.764469048817312,0.772,2
"GO:0007268",0.0211092715231788,0.0111754966887417,0.401903973509934,0.383278145695364,0.377069536423841,0.370033112582781,0.0085,0.0624399615754083,3
"GO:0007416",0.0609878024395121,0.198960207958408,0.19256148770246,0.123375324935013,0.141171765646871,0.0213957208558288,0.29613960867266,0.0255179383527034,3
"GO:0008021",0,0,0,0,0.0303030303030303,0.0303030303030303,0.0185185185185185,0.0181818181818182,3
"GO:0014069",0.109178164367127,0.263147370525895,0.710457908418316,0.518496300739852,0.633673265346931,0.258948210357928,0.31446252578501,0.123396727111897,3
"GO:0016079",0.325534893021396,0.539492101579684,0.311937612477505,0.208158368326335,0.464307138572286,0.375724855028994,0.792172739541161,0.415176290240164,3
"GO:0030285",0.00356052899287894,0.0249237029501526,0.0119532044760936,0.0124618514750763,0.0155137334689725,0.0124618514750763,0.0682656826568266,0.0291228070175439,3
"GO:0030672",0,0,0,0,0,0.0666666666666667,0.1,0.0769230769230769,3
"GO:0042734",0.00167785234899329,0.0119546979865772,0.590184563758389,0.395134228187919,0.310612416107383,0.342072147651007,0.00261506276150628,0.000748129675810474,3
"GO:0045211",0.00359928014397121,0.00459908018396321,0.25374925014997,0.187962407518496,0.0453909218156369,0.498100379924015,0.0348925410872314,0.002647412755716,3
"GO:0048488",0.0359928014397121,0.0145970805838832,0.0511897620475905,0.101979604079184,0.105178964207159,0.365726854629074,0.149735760422783,0.0879460522618713,3
"GO:0048786",0.00588620013080445,0.0235448005232178,0.166121648136037,0.238064094179202,0.0941792020928712,0.534990189666449,0.0413153456998314,0.024330900243309,3
"GO:0048787",0.00719856028794241,0.0491901619676065,0.221555688862228,0.315336932613477,0.178564287142571,0.3375324935013,0.0154142581888247,0.0419727177334732,3
"GO:0050804",0.14877024595081,0.0303939212157568,0.261347730453909,0.259348130373925,0.385922815436913,0.323335332933413,0.140752433570113,0.227454909819639,3
"GO:0050808",0,0.0172413793103448,0.327586206896552,0.206896551724138,0.155172413793103,0.327586206896552,0.0178571428571429,0.0175438596491228,3
"GO:0051963",0.177764447110578,0.44871025794841,0.509298140371926,0.3375324935013,0.424515096980604,0.0885822835432913,0.32617015013247,0.115545632151828,3
"GO:0060078",0.207758448310338,0.293141371725655,0.72745450909818,0.747250549890022,0.781843631273745,0.766446710657868,0.23614663256607,0.282037388241669,3
"GO:0098839",0.00459908018396321,0.0495900819836033,0.0435912817436513,0.0431913617276545,0.0185962807438512,0.145170965806839,0.0741308793456033,0.00340881421962503,3
"GO:0098918",0.260147970405919,0.122775444911018,0.558488302339532,0.6124775044991,0.54249150169966,0.796640671865627,0.365787896944278,0.328018223234624,3
"GO:0099010",0.144371125774845,0.0375924815036993,0.423115376924615,0.457108578284343,0.479904019196161,0.999800039992002,0.162007168458781,0.168731168396384,3
"GO:0099055",0.00499900019996001,0.01499700059988,0.246550689862028,0.145370925814837,0.0717856428714257,0.401519696060788,0.0939684183277246,0.00590841949778434,3
"GO:0099056",0.000502638853983413,0.0175923598894195,0.531037949233476,0.289017341040462,0.206584568987183,0.239758733350088,0.00352225424271534,0.000306091215182124,3
"GO:0099059",0.00859828034393121,0.0563887222555489,0.212957408518296,0.269746050789842,0.152769446110778,0.353929214157169,0.0554272517321016,0.0404040404040404,3
"GO:0099060",0.281743651269746,0.372125574885023,0.838032393521296,0.877024595080984,0.788042391521696,0.999800039992002,0.547604422604423,0.298572676958928,3
"GO:0099061",0.00559888022395521,0.0829834033193361,0.129774045190962,0.0891821635672865,0.0481903619276145,0.117376524695061,0.104214559386973,0.0022075055187638,3
"GO:0099072",0.0698689956331878,0.0338427947598253,0.0611353711790393,0.122270742358079,0.155021834061135,0.304585152838428,0.119887165021157,0.136671177266576,3
"GO:0099092",0.866626674665067,0.847230553889222,0.992801439712058,0.983203359328134,0.992201559688062,0.861827634473105,0.605,0.977058823529412,3
"GO:0099171",0.00759848030393921,0.0425914817036593,0.0345930813837233,0.0475904819036193,0.102979404119176,0.160767846430714,0.0182186234817814,0.0774122200718828,3
"GO:0099173",0.0959808038392322,0.107778444311138,0.0601879624075185,0.0305938812237553,0.168166366726655,0.194161167766447,0.319136690647482,0.141486153002468,3
"GO:0099175",0.0507072905331882,0.0800870511425462,0.0130576713819369,0.00631120783460283,0.0015233949945593,0.103155603917301,0.0919354838709677,0.184340320591862,3
"GO:0099188",0.298940211957609,0.548290341931614,0.721455708858228,0.688062387522495,0.316336732653469,0.802039592081584,0.671228710462287,0.299737838625109,3
"GO:0099504",0,0,0.025,0.0416666666666667,0.0166666666666667,0.133333333333333,0.0102040816326531,0.01,3
"GO:0099505",0.0957808438312338,0.259548090381924,0.886022795440912,0.903219356128774,0.767246550689862,0.999800039992002,0.0794274487791187,0.130642591609134,3
"GO:0099509",0.0331933613277345,0.210157968406319,0.191961607678464,0.128574285142971,0.246150769846031,0.463907218556289,0.292802450229709,0.114825581395349,3
"GO:0099523",0.666666666666667,0.709058188362327,0.756848630273945,0.693861227754449,0.782643471305739,0.80503899220156,0.68391974411166,0.756553262688232,3
"GO:0099531",0.0125974805038992,0.0487902419516097,0.0337932413517297,0.0433913217356529,0.0903819236152769,0.155168966206759,0.0170990566037736,0.0757918552036199,3
"GO:0099536",0.00174064403829417,0.00609225413402959,0.100957354221062,0.0896431679721497,0.0939947780678851,0.179286335944299,0.0050709939148073,0.0275049115913556,3
"GO:0099537",0.0149082568807339,0.00458715596330275,0.334862385321101,0.373279816513761,0.284977064220183,0.423738532110092,0.00676132521974307,0.0523594053005818,3
"GO:0099560",0.220555888822236,0.550489902019596,0.741651669666067,0.561687662467506,0.78624275144971,0.280543891221756,0.211056811240073,0.323741007194245,3
"GO:0099563",0.15996800639872,0.0591881623675265,0.4875024995001,0.513897220555889,0.560687862427514,0.999800039992002,0.127696590118302,0.246329526916803,3
"GO:0099572",0.0996372430471584,0.195163240628779,0.771221281741233,0.656590084643289,0.698911729141475,0.345586457073761,0.225788900979325,0.170904325032765,3
"GO:0099634",0.0979804039192162,0.25754849030194,0.550089982003599,0.530093981203759,0.416516696660668,0.388922215556889,0.514469453376206,0.0894039735099338,3
"GO:0099645",0.0044404973357016,0.0364120781527531,0.0710479573712256,0.103019538188277,0.121669626998224,0.302841918294849,0.00756620428751576,0.0108564535585042,3
"GO:1904315",0.0135972805438912,0.0303939212157568,0.484703059388122,0.545490901819636,0.67246550689862,0.805838832233553,0.00858750370151022,0.0493792325056433,3
"GO:1905606",0.0627874425114977,0.195960807838432,0.291941611677664,0.27374525094981,0.267346530693861,0.19376124775045,0.188930117501546,0.158983451536643,3
"GO:2000300",0.290541891621676,0.510497900419916,0.234153169366127,0.100579884023195,0.360327934413117,0.323135372925415,0.778254649499285,0.290184453227932,3
"SYNGO:metabolism",0.91121775644871,0.703659268146371,0.998600279944011,0.998200359928014,0.998600279944011,0.999800039992002,0.342440801457195,0.939414567733152,3
"SYNGO:postsynprocess",0.0496314496314496,0.057985257985258,0.336609336609337,0.377395577395577,0.491891891891892,0.484520884520885,0.0318840579710145,0.0536504424778761,3
"SYNGO:presynprocess",0,0,0.166666666666667,0.166666666666667,0,0.416666666666667,0.0909090909090909,0.0909090909090909,3
"SYNGO:transport",0.605587510271159,0.733566146261298,0.424609695973706,0.475349219391947,0.375308134757601,0.781429745275267,0.892935635792779,0.590785907859079,3
"GO:0007268",0.0587748344370861,0.344370860927152,0.295529801324503,0.230132450331126,0.298841059602649,0.384105960264901,0.212942477876106,0.282118510749869,4
"GO:0007416",0.0573885222955409,0.0931813637272546,0.488902219556089,0.413117376524695,0.247750449910018,0.79504099180164,0.200820873644093,0.0786703601108033,4
"GO:0008021",0.136363636363636,0.303030303030303,0.0606060606060606,0.151515151515152,0.0606060606060606,0.257575757575758,0.403846153846154,0.358490566037736,4
"GO:0014069",0.00999800039992002,0.154369126174765,0.142571485702859,0.0629874025194961,0.00859828034393121,0.0395920815836833,0.219557195571956,0.00360923965351299,4
"GO:0016079",0.241351729654069,0.752249550089982,0.48370325934813,0.381123775244951,0.0433913217356529,0.374325134973005,0.464002537266096,0.124168514412417,4
"GO:0030285",0.650050864699898,0.744913530010173,0.770854526958291,0.852492370295015,0.819175991861648,0.999745676500509,0.875254790052996,0.864043630697312,4
"GO:0030672",0,0,0.0666666666666667,0.133333333333333,0.133333333333333,0.333333333333333,0.0909090909090909,0.363636363636364,4
"GO:0042734",0.480914429530201,0.313338926174497,0.66883389261745,0.814387583892617,0.245176174496644,0.797818791946309,0.591549295774648,0.368086283185841,4
"GO:0045211",0.108378324335133,0.107578484303139,0.0203959208158368,0.0327934413117376,0.018996200759848,0.186962607478504,0.355542624381728,0.15187891440501,4
"GO:0048488",0.16996600679864,0.103979204159168,0.207958408318336,0.295740851829634,0.193961207758448,0.345130973805239,0.087987012987013,0.237593984962406,4
"GO:0048786",0.00196206671026815,0.0183126226291694,0.0215827338129496,0.013734466971877,0.0013080444735121,0.0974493132766514,0.0786516853932584,0.00633484162895928,4
"GO:0048787",0.0193961207758448,0.017996400719856,0.0605878824235153,0.105178964207159,0.0241951609678064,0.21495700859828,0.0907979211250382,0.0913808013836841,4
"GO:0050804",0.0191961607678464,0.180563887222555,0.139772045590882,0.0781843631273745,0.165766846630674,0.170565886822635,0.146111786148238,0.0650950977765872,4
"GO:0050808",0,0.0344827586206897,0.224137931034483,0.0344827586206897,0.0172413793103448,0.0689655172413793,0.0392156862745098,0.0196078431372549,4
"GO:0051963",0.484503099380124,0.652869426114777,0.784243151369726,0.774245150969806,0.603279344131174,0.810237952409518,0.877632898696088,0.681059297639608,4
"GO:0060078",0.25874825034993,0.482103579284143,0.156968606278744,0.237352529494101,0.0761847630473905,0.360127974405119,0.611618798955614,0.287624466571835,4
"GO:0098839",0.163567286542691,0.620875824835033,0.772245550889822,0.750649870025995,0.28254349130174,0.581683663267347,0.560783167738165,0.0276658608648939,4
"GO:0098918",0.000399920015996801,0.0549890021995601,0.0749850029994001,0.026994601079784,0.0601879624075185,0.0797840431913617,0.202671118530885,0.00664050709326894,4
"GO:0099010",0.0017996400719856,0.207358528294341,0.214357128574285,0.117976404719056,0.151569686062787,0.0897820435912817,0.0789766407119021,0.000616903146206046,4
"GO:0099055",0.201559688062388,0.174165166966607,0.0293941211757648,0.0553889222155569,0.0551889622075585,0.406918616276745,0.462368815592204,0.21993035092419,4
"GO:0099056",0.619502387534556,0.411158582558432,0.58909273686856,0.816536818296054,0.322442824830359,0.951495350590601,0.771628721541156,0.658823529411765,4
"GO:0099059",0.159768046390722,0.0605878824235153,0.155768846230754,0.290541891621676,0.0649870025994801,0.315736852629474,0.202579427492922,0.215238659946635,4
"GO:0099060",0.018996200759848,0.012997400519896,0.0889822035592881,0.20495900819836,0.0973805238952209,0.340331933613277,0.0102319236016371,0.0941943127962085,4
"GO:0099061",0.238552289542092,0.669866026794641,0.783243351329734,0.784843031393721,0.333533293341332,0.682663467306539,0.716162193032553,0.0720623823608497,4
"GO:0099072",0.0458515283842795,0.0262008733624454,0.0425764192139738,0.0556768558951965,0.046943231441048,0.0491266375545851,0.169390787518574,0.119883040935673,4
"GO:0099092",0.376524695060988,0.782843431313737,0.0407918416316737,0.02999400119976,0.0201959608078384,0.0615876824635073,0.407420249653259,0.161194912747708,4
"GO:0099171",0.0463907218556289,0.156168766246751,0.277344531093781,0.281143771245751,0.48870225954809,0.383523295340932,0.0394218134034166,0.247069431920649,4
"GO:0099173",0.0903819236152769,0.0563887222555489,0.274145170965807,0.153369326134773,0.165766846630674,0.127174565086983,0.355077120822622,0.0560256784359498,4
"GO:0099175",0.276169749727965,0.112731229597388,0.191512513601741,0.242437431991295,0.218063112078346,0.131882480957563,0.279143258426966,0.225686208065063,4
"GO:0099188",0.0191961607678464,0.142571485702859,0.598080383923215,0.358528294341132,0.307138572285543,0.514097180563887,0.120643431635389,0.0545289306270827,4
"GO:0099504",0,0.0666666666666667,0.025,0.025,0,0.141666666666667,0.159574468085106,0.0210526315789474,4
"GO:0099505",0.782843431313737,0.568886222755449,0.0809838032393521,0.193561287742452,0.0153969206158768,0.384123175364927,0.715151515151515,0.748029197080292,4
"GO:0099509",0.00739852029594081,0.0995800839832034,0.282343531293741,0.252349530093981,0.325734853029394,0.395320935812837,0.0663076405250757,0.131898120072771,4
"GO:0099523",0.749650069986003,0.869626074785043,0.925414917016597,0.923015396920616,0.550089982003599,0.824035192961408,0.683040159309658,0.866872110939908,4
"GO:0099531",0.0489902019596081,0.157168566286743,0.280143971205759,0.286742651469706,0.497300539892022,0.381523695260948,0.0380983393031586,0.255813953488372,4
"GO:0099536",0.00957354221061793,0.0417754569190601,0.195822454308094,0.2088772845953,0.184508268059182,0.420365535248042,0.0582417582417582,0.0894736842105263,4
"GO:0099537",0.010894495412844,0.0338302752293578,0.147362385321101,0.155963302752294,0.172591743119266,0.404816513761468,0.046234153616704,0.089349535382416,4
"GO:0099560",0.486102779444111,0.250549890021996,0.813237352529494,0.909818036392721,0.748850229954009,0.999800039992002,0.6811840762164,0.748730206154765,4
