"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0099509",0.234353129374125,0.12997400519896,0.235152969406119,0.344131173765247,0.446710657868426,0.338932213557289,0.277447483154974,0.519230769230769,2
"GO:0099523",0.0469906018796241,0.348930213957209,0.50629874025195,0.394121175764847,0.186962607478504,0.685662867426515,0.130747700919632,0.00911350455675228,2
"GO:0099531",0.748450309938012,0.305738852229554,0.319136172765447,0.434513097380524,0.506098780243951,0.311137772445511,0.817998385794996,0.950039651070579,2
"GO:0099536",0.707858428314337,0.976604679064187,0.774245150969806,0.882823435312937,0.783243351329734,0.598680263947211,0.676653696498055,0.930389221556886,2
"GO:0099537",0.831633673265347,0.860227954409118,0.631673665266947,0.781643671265747,0.594481103779244,0.499100179964007,0.757277734067663,0.932260479041916,2
"GO:0099560",0.200159968006399,0.320935812837432,0.651869626074785,0.573085382923415,0.506698660267946,0.663467306538692,0.494211576846307,0.169212218649518,2
"GO:0099563",0.577084583083383,0.526694661067786,0.523095380923815,0.612877424515097,0.653869226154769,0.74625074985003,0.85,0.670693686671863,2
"GO:0099572",0.943211357728454,0.446510697860428,0.153369326134773,0.203559288142372,0.232953409318136,0.429914017196561,0.606464646464646,0.507186081694402,2
"GO:0099634",0.845430913817237,0.357328534293141,0.28374325134973,0.316936612677464,0.0477904419116177,0.665466906618676,0.676045330207112,0.31965272296764,2
"GO:0099645",0.0255948810237952,0.0471905618876225,0.468306338732254,0.329934013197361,0.446510697860428,0.581883623275345,0.0970564836913286,0.0327996876220226,2
"GO:1904315",0.798040391921616,0.173365326934613,0.0435912817436513,0.0981803639272146,0.0655868826234753,0.0673865226954609,0.483753046303818,0.680756843800322,2
"GO:1905606",0.406918616276745,0.322935412917417,0.456708658268346,0.537692461507698,0.576884623075385,0.349730053989202,0.729249011857708,0.424290850978825,2
"GO:2000300",0.845830833833233,0.644871025794841,0.237352529494101,0.263347330533893,0.359528094381124,0.299740051989602,0.947556615017878,0.755077173030057,2
"SYNGO:metabolism",0.0911817636472705,0.0165966806638672,0.0021995600879824,0.000799840031993601,0.0473905218956209,0.0729854029194161,0.0638382236320381,0.0798611111111111,2
"SYNGO:postsynprocess",0.294341131773645,0.0809838032393521,0.0885822835432913,0.139172165566887,0.0777844431113777,0.0799840031993601,0.113005551149881,0.294925600915681,2
"SYNGO:presynprocess",0.764047190561888,0.904819036192761,0.43251349730054,0.55128974205159,0.485302939412118,0.331533693261348,0.91820684231223,0.643301534632932,2
"SYNGO:transport",0.0195960807838432,0.0881823635272945,0.753649270145971,0.809638072385523,0.753649270145971,0.708458308338332,0.0452691680261011,0.0644081974069427,2
"GO:0007268",0,0,0.366726654669066,0.332733453309338,0.2625474905019,0.322735452909418,0.000404203718674212,0.000648929266709929,3
"GO:0007416",0.0015996800639872,0.0231953609278144,0.180563887222555,0.111377724455109,0.105378924215157,0.0147970405918816,0.0320226996351844,0.00134048257372654,3
"GO:0008021",0,0,0.0027994401119776,0.00719856028794241,0.0197960407918416,0.00739852029594081,0.00040371417036738,0.0003382949932341,3
"GO:0014069",0.0023995200959808,0.0339932013597281,0.688062387522495,0.488902219556089,0.52129574085183,0.230953809238152,0.0352655046615322,0.00817867253853413,3
"GO:0016079",0.101179764047191,0.344731053789242,0.302739452109578,0.190561887622476,0.412317536492701,0.349530093981204,0.573790322580645,0.180818150567205,3
"GO:0030285",0,0.000599880023995201,0.00939812037592481,0.0101979604079184,0.0115976804639072,0.00979804039192162,0.00485240598463405,0.000354233085370174,3
"GO:0030672",0,0,0.000399920015996801,0.0011997600479904,0.00499900019996001,0.000999800039992002,0.000410340582683627,0.000341530054644809,3
"GO:0042734",0,0.0001999600079984,0.554689062187563,0.344331133773245,0.215556888622276,0.310137972405519,0.000398406374501992,0.000646203554119548,3
"GO:0045211",0,0.000399920015996801,0.238152369526095,0.171965606878624,0.0319936012797441,0.480903819236153,0.0032064128256513,0.00033288948069241,3
"GO:0048488",0.00699860027994401,0.00339932013597281,0.0441911617676465,0.0969806038792242,0.0887822435512897,0.349130173965207,0.0349328214971209,0.0198398886181692,3
"GO:0048786",0,0.000999800039992002,0.145770845830834,0.22375524895021,0.0689862027594481,0.532293541291742,0.00158982511923688,0.00100569896077774,3
"GO:0048787",0,0.00419916016796641,0.205158968206359,0.294541091781644,0.155768846230754,0.327734453109378,0.00117050331642606,0.00170068027210884,3
"GO:0050804",0.021995600879824,0.00539892021595681,0.238952209558088,0.231353729254149,0.338932213557289,0.325134973005399,0.0372745490981964,0.0603419376466644,3
"GO:0050808",0,0.0001999600079984,0.301939612077584,0.181163767246551,0.0883823235352929,0.313337332533493,0.000806126561870214,0.000301023479831427,3
"GO:0051963",0.0823835232953409,0.328534293141372,0.499100179964007,0.330333933213357,0.408918216356729,0.0847830433913217,0.213253012048193,0.0716253443526171,3
"GO:0060078",0.0737852429514097,0.162767446510698,0.726454709058188,0.739452109578084,0.750649870025995,0.750449910017996,0.120147118921128,0.137663254500529,3
"GO:0098839",0,0.0025994801039792,0.0383923215356929,0.0341931613677265,0.00859828034393121,0.116176764647071,0.0048348106365834,0.000336021505376344,3
"GO:0098918",0.0897820435912817,0.0459908018396321,0.551689662067587,0.599480103979204,0.52629474105179,0.789242151569686,0.168316831683168,0.151894210150107,3
"GO:0099010",0.165366926614677,0.0429914017196561,0.421315736852629,0.452109578084383,0.47130573885223,0.999800039992002,0.208416038110361,0.215230604218806,3
"GO:0099055",0.000599880023995201,0.001999600079984,0.23495300939812,0.130373925214957,0.0551889622075585,0.388922215556889,0.0171110226820533,0.000670465973851827,3
"GO:0099056",0,0.000399920015996801,0.50249950009998,0.254549090181964,0.142971405718856,0.221555688862228,0.000398406374501992,0.000331455087835598,3
"GO:0099059",0.0001999600079984,0.00399920015996801,0.199760047990402,0.249150169966007,0.135172965406919,0.330133973205359,0.00511006289308176,0.00457424349049965,3
"GO:0099060",0.152169566086783,0.250549890021996,0.826834633073385,0.875424915016997,0.768446310737852,0.999800039992002,0.39877800407332,0.182466143977192,3
"GO:0099061",0,0.00499900019996001,0.114777044591082,0.0781843631273745,0.0273945210957808,0.10497900419916,0.00604351329572925,0.000341997264021888,3
"GO:0099072",0.000799840031993601,0.0001999600079984,0.0527894421115777,0.130373925214957,0.127974405118976,0.30373925214957,0.0036144578313253,0.00338180588434224,3
"GO:0099092",0.805438912217556,0.804839032193561,0.99120175964807,0.982203559288142,0.988402319536093,0.856628674265147,0.511174319382365,0.958943234559086,3
"GO:0099171",0.0015996800639872,0.00939812037592481,0.0343931213757249,0.0451909618076385,0.0783843231353729,0.150369926014797,0.00320384461353624,0.0174067495559503,3
