"geneSet","true.mean","true.median","true.meanabs","true.meansqr","true.maxmean","true.sig_n","true.sign_test","true.rank_sum","true.ks_orig","true.ks_weighted","null_upper25.mean","null_upper25.median","null_upper25.meanabs","null_upper25.meansqr","null_upper25.maxmean","null_upper25.sig_n","null_upper25.sign_test","null_upper25.rank_sum","null_upper25.ks_orig","null_upper25.ks_weighted","null_lower25.mean","null_lower25.median","null_lower25.meanabs","null_lower25.meansqr","null_lower25.maxmean","null_lower25.sig_n","null_lower25.sign_test","null_lower25.rank_sum","null_lower25.ks_orig","null_lower25.ks_weighted","null_upper5.mean","null_upper5.median","null_upper5.meanabs","null_upper5.meansqr","null_upper5.maxmean","null_upper5.sig_n","null_upper5.sign_test","null_upper5.rank_sum","null_upper5.ks_orig","null_upper5.ks_weighted","null_lower5.mean","null_lower5.median","null_lower5.meanabs","null_lower5.meansqr","null_lower5.maxmean","null_lower5.sig_n","null_lower5.sign_test","null_lower5.rank_sum","null_lower5.ks_orig","null_lower5.ks_weighted","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.sign_test","pvals.rank_sum","pvals.ks_orig","pvals.ks_weighted","null_brain"
"CA1.Pyramidal",-0.266836796391875,-0.444058283491639,0.504346939889491,0.30706491694543,-0.536702194844464,74,-4.33544882392289,29837,-0.248661419862594,-0.331861942377995,0.0641090065043749,0.238864246468673,0.533421112282163,0.33266210894385,-0.459960487790434,82,0,67147.875,0.138727199787117,0.197092883808701,-0.139877722251446,-0.307326144813329,0.447976978323554,0.249943589806443,-0.594004438514947,61,-2.16772441196145,43543.65,-0.133977155436571,-0.248179493290333,0.0481230680018901,0.221629459669925,0.526653556451193,0.325111169751406,-0.478042275013712,80,0,65679.35,0.124924805663968,0.179493034919415,-0.124116561415396,-0.275184142524006,0.454995375829705,0.256400325455052,-0.585100901218715,63,-1.78344599347737,45549.5,-0.121951907879883,-0.231942931734226,0.000258397932816537,0.00128259940145361,0.273145370925815,0.210557888422316,0.484298531810767,0.385722855428914,0.000238435860753457,1,0.00040766408479413,0.000282965478211658,2
"Endothelial",0.0220554640824058,0.108223819084306,0.488211699971866,0.290379022985162,-0.510978950878831,38,-0.529812942826018,33275,0.0971131986445331,0.150511366946209,0.101975913377101,0.299782267256491,0.548254468589145,0.345427849735235,0.509505986251043,47,0,37874.1,0.184259318834985,0.239769287564019,-0.180912034519661,-0.394207752214673,0.43574636557981,0.238199585248656,-0.614027214263707,32,-2.11925177130407,21220,-0.181510852314159,-0.293103181375171,0.077651810192937,0.269893073459833,0.536915166944141,0.336477098106,0.475819010147165,46,0,36941.15,0.16252734525801,0.219068918146629,-0.156954669371188,-0.349409320347994,0.444088867647877,0.244912846511185,-0.602016120394325,33,-1.85434529989106,22785.05,-0.161758460944537,-0.270550885906582,0.651547876169906,0.61658232775399,0.535092981403719,0.491701659668066,0.757075471698113,0.742251549690062,0.740647118301314,0.261947610477904,0.621182070606902,0.697258641239571,2
"Ependymal",-0.119553167441652,-0.24111203893336,0.521077837294372,0.316903557344162,-0.584923960845935,63,-0.763762615825973,42247,-0.131084819589146,-0.250558054405513,0.0725095563091874,0.26650104804999,0.535934592640483,0.335124558289693,0.464839129312703,67,0.109108945117996,55153,0.147807404791335,0.208318185592613,-0.156666754570118,-0.342720067538342,0.442875908301875,0.244506917501697,-0.599832435734333,49,-2.07306995724193,33838.475,-0.150363838366002,-0.264637507909924,0.0535421125481564,0.229894700782958,0.528845014570604,0.328106804816748,-0.468289471740409,66,0.109108945117996,53678.4,0.134161074813114,0.188809648253691,-0.138331569364448,-0.302007069025171,0.450511520878695,0.251830742458919,-0.590815928031399,51,-1.85485206700594,35721.35,-0.135316969803991,-0.247352545233483,0.121030713170224,0.231435643564356,0.0933813237352529,0.117976404719056,0.073019801980198,0.208158368326335,0.489384985773692,0.723655268946211,0.114003944773176,0.0658716638273708,2
"Interneuron",-0.0309011004847852,0.0898318921739839,0.471966352383336,0.265865877544562,-0.513130053947062,63,-0.1,53294,0.0800580671920366,-0.114728008901082,0.0657326759945009,0.252887354385645,0.533387580544227,0.332250856078989,-0.454205790748676,79,0.1,65175.05,0.138465055993364,0.199042153040212,-0.139625197934054,-0.319268554194668,0.447206638841452,0.247958070748875,-0.595318830231021,59,-2.1,42277.825,-0.135796350062215,-0.249683807839407,0.0508808585702747,0.224328268489209,0.526143761815652,0.324033393206888,-0.477418188137276,78,0.1,63765.3,0.126294068851099,0.181396585704963,-0.123683794963981,-0.276388993222697,0.454086190214535,0.254463195208926,-0.586084764646131,61,-1.9,44321.65,-0.121548527581916,-0.233144233141317,0.726732161323681,0.599626168224299,0.794641071785643,0.872025594881024,0.76241062308478,0.924015196960608,1,0.601479704059188,0.555599525128611,0.952597218279875,2
"Microglia",-0.332357718244241,-0.484531861462831,0.582481606006555,0.398297610363084,-0.645768934765267,38,-2.74241377865072,14045,-0.291209906617946,-0.462263012935049,0.107497314096728,0.308522625924331,0.554293706168197,0.353217478799149,0.522479137867749,40,0.144337567297406,32210.025,0.191285398903776,0.249011190944624,-0.194992051418546,-0.412158726600796,0.429720589245131,0.232559903297441,-0.625462178478627,26,-2.1650635094611,17026.425,-0.197163012586277,-0.311067494671079,0.0836909395367165,0.280935309286528,0.544068318012237,0.342917103813061,0.489673273241617,39,0.144337567297406,31208.05,0.173850487210719,0.227111022635844,-0.168668166414344,-0.369596380991574,0.439028697705597,0.241381782629292,-0.611818689228308,27,-1.87638837486628,18376.75,-0.176983099878197,-0.288874354516625,0.00028587764436821,0.00610749185667752,0.0021995600879824,0.000599880023995201,0.00938454823221301,0.132173565286943,0.00603217158176944,0.996400719856029,0.000791452314998021,0.000302571860816944,2
"Mural",-0.0913240718351823,-0.181523694198555,0.492608947815788,0.286100525429741,0.501606094975757,19,10,13331,-0.132759452936444,-0.204347370914966,0.168526959632246,0.387437100385981,0.578271861878663,0.380382206710423,0.557794357823009,22,12,17261.25,0.267113837489944,0.327470066977173,-0.245116930436602,-0.480309506445974,0.401038944857581,0.207262364729788,-0.658372859781818,12,7,6845.45,-0.263286403861625,-0.385947648959231,0.139308753330053,0.341585112544713,0.562449788400069,0.362705859920676,0.533837607882494,21,12,16531.55,0.240040225261464,0.294572425338244,-0.215484544631927,-0.440579730109588,0.413831766491085,0.219086155185036,-0.635569085263094,13,8,7758.95,-0.238783588093323,-0.352911174586446,0.496206373292868,0.61489446435683,0.484303139372126,0.524295140971806,0.551932367149758,0.362327534493101,0.774845030993801,0.387722455508898,0.727697701597195,0.686168521462639,2
"Oligodendrocyte",0.0571758013659001,0.167270528243484,0.461048266193049,0.269471208147449,-0.466006690185172,36,-0.903696114115064,31731,0.13219094247246,0.191045569564713,0.0957686219890718,0.295269988523924,0.54482001621334,0.343053155876717,0.507390642075787,49,0.129099444873581,39896.075,0.176786005711954,0.236161360397302,-0.173768444056386,-0.380658034804336,0.436016538607887,0.237654461579815,-0.613093773986607,34,-1.93649167310371,22710.025,-0.174138106895145,-0.288713644220997,0.072410680010883,0.263837604941499,0.535936744037698,0.334931206869081,0.478204224713729,48,0.129099444873581,38820.4,0.158795389636883,0.217518298050866,-0.152002370209132,-0.33459428087635,0.444606104702266,0.246314596726493,-0.598619379039609,35,-1.67829278335655,24406.85,-0.156145450836393,-0.268999618679603,0.274454609429979,0.349182198554583,0.853029394121176,0.775444911017796,0.97732135216089,0.943411317736453,0.405054797584433,0.555488902219556,0.233791748526523,0.300653594771242,2
"S1.Pyramidal",0.119051095910305,0.30805791267444,0.502344605739553,0.292292495483558,0.504020958004884,56,-1.87265835513809,35724,0.166726600514682,0.237982937989886,0.0807492057609438,0.278073768040249,0.538784716442124,0.338166620402138,0.489007340093548,59,0,48153.075,0.158774315349433,0.21846061992946,-0.162996096501636,-0.359670817924733,0.441505159855603,0.243740995686825,-0.604699775931749,42,-2.10674064953035,28718.95,-0.159430169575331,-0.271940183877431,0.0625721919480123,0.247214302186876,0.531485476675967,0.33046778098982,-0.454957234741692,58,0,47059.2,0.143166136626698,0.201603521302437,-0.142498996717056,-0.31866624952815,0.448489478396498,0.250502598102525,-0.593069705595733,43,-1.87265835513809,30386.6,-0.144171058693967,-0.255679579604881,0.0230237912509593,0.0204475308641975,0.326734653069386,0.469306138772246,0.390909090909091,0.145970805838832,0.0721700444883836,0.753849230153969,0.0337213970293055,0.0373366521468575,2
"Astrocyte",-0.075667356105017,-0.122886796764277,0.20233232003289,0.0548857914957892,-0.20849975710343,0,-2.31340697929522,19405,-0.176027676027676,-0.262921519263287,0.0587213676347338,0.100235014874935,0.26970619256822,0.099068849274851,0.276168381889892,7,0.136082763487954,36440.05,0.18539886039886,0.30898748196607,-0.0900232264869245,-0.137508405009397,0.192098683816883,0.0533075000831287,-0.298924112750729,0,-2.04124145231932,20721.675,-0.185393772893773,-0.335408375983677,0.0455343427222462,0.0808593583380674,0.262661617776873,0.0948973275420465,0.265015206375642,5,0.136082763487954,35385.35,0.166259666259666,0.285210447077478,-0.0755793104148808,-0.12236143773149,0.197788335319707,0.0563858163351283,-0.287278558368005,0,-1.76907592534341,22242.95,-0.166066341066341,-0.312318186636062,0.0756936067551267,0.0839931153184165,0.918016396720656,0.963207358528294,0.959021226415094,1,0.0232558139534884,0.984803039392122,0.0705310093230645,0.26374006221915,3
"CA1.Pyramidal",-0.112111953928821,-0.185858372380283,0.252845280379062,0.0862095008584554,0.258848796863837,2,-4.53251467955575,38592,-0.224833080669613,-0.357251678591543,0.0361988687732238,0.0669846692001962,0.258022540731179,0.0921135695679123,0.25927794381976,9,0,68351.45,0.134326415992001,0.252110482168927,-0.0667382463374896,-0.109162241386755,0.202582091233962,0.0591087071564575,-0.280639258156858,0,-2.16772441196145,45675.55,-0.13516544769861,-0.279231467788498,0.0290958683024507,0.0543998009010682,0.253539016117996,0.0896563358627891,0.252187693939322,8,0,66903.3,0.121560816695159,0.237629672236024,-0.0589115521364771,-0.0953939057745598,0.206784284711279,0.0614943823767655,-0.274013701078547,0,-1.78344599347737,47706.8,-0.122472018836887,-0.264426252277069,0.000834260289210234,0.000334336342360415,0.0575884823035393,0.0955808838232353,0.0980243161094225,0.512097580483903,0.000235737859500236,0.998400319936013,0.000405022276225192,0.00133689839572193,3
"Endothelial",0.0198177973868546,0.00114194839786358,0.19172716126808,0.0655103901946959,0.207897631781573,4,0,25501,0.170934671642431,0.216706425850435,0.0530104811127942,0.0960907740405176,0.269418275638313,0.0986482688579869,0.275514594373092,7,0,38492.4,0.176132951572084,0.299245965270613,-0.0873233358521804,-0.133690875172151,0.192420974195418,0.0534026690556146,-0.295304916280856,0,-2.11925177130407,21878.5,-0.179430467979239,-0.330692762210586,0.0425882031306972,0.0794076671160803,0.262210876931038,0.0944972814709312,0.264253282012519,6,0,37471.2,0.15908291511174,0.275658186065748,-0.0763980405840209,-0.121434885667987,0.198365718901974,0.0564801898238606,-0.285786223149898,0,-1.85434529989106,23491.9,-0.162037275339939,-0.307148491025892,0.485419198055893,0.98670465337132,0.976604679064187,0.78124375124975,0.939353988134476,0.174165166966607,1,0.894021195760848,0.0647887323943662,0.473039215686274,3
"Ependymal",0.00581060256925154,0.0459356502351081,0.228901338384357,0.0760614500101912,-0.240251561647037,3,-0.545544725589981,49840,0.0739596209311908,0.185335428678947,0.0409803778506012,0.0707079801073203,0.260784286415593,0.0943401443148518,0.263446016380561,8,0.109108945117996,55989.05,0.144594664194479,0.264885733029318,-0.072537145836166,-0.117552096770665,0.198777475085251,0.0569118853135043,-0.28534114995726,0,-2.07306995724193,35655.575,-0.149205736064512,-0.295559013566084,0.0315018887147854,0.0586981638464148,0.255881754230131,0.0909903305555976,0.255071627729346,7,0.109108945117996,54817.95,0.130365972099594,0.246296816357741,-0.0629417443545171,-0.103138036975878,0.203582447744677,0.0596854708213413,-0.278040130806692,0,-1.85485206700594,37610.75,-0.133250191300253,-0.276509938100522,0.782485875706215,0.2717277486911,0.516696660667866,0.438912217556489,0.602799890200384,0.335532893421316,0.651685393258427,0.288342331533693,0.746490503715937,0.612286002014099,3
"Interneuron",-0.0114746301957368,-0.0904073161646176,0.249487585640534,0.0812556102719606,0.253205271749784,1,-0.5,64776,-0.0938987971795935,0.180646577535394,0.0385450434944136,0.0700707751401125,0.258304789680469,0.0921215261540721,0.260386117222052,9,0.1,66438.075,0.138888635420987,0.25719996988249,-0.0664827613381175,-0.108985162418848,0.201924752908455,0.0587430445135999,-0.280365763091876,0,-2.105,43886.95,-0.136702405640813,-0.281939865463462,0.0297454298655209,0.0578325248190272,0.253664798781163,0.0891901355949887,0.252725835404562,8,0.1,65045.75,0.125278515138947,0.238218576393895,-0.0583544924434056,-0.0958451151769052,0.206238857959587,0.0613561540217048,-0.272786927323247,0,-1.9,46098.8,-0.121862712567399,-0.265138578419139,0.785734503255024,0.105600539811066,0.0871825634873025,0.218156368726255,0.190958690568979,0.674465106978604,0.677622986504136,0.0585882823435313,0.338392124692371,0.633990147783251,3
"Microglia",-0.0731955684089713,-0.0935138906177152,0.212050675266552,0.0644174371376812,-0.253552216600465,0,-0.721687836487032,18738,-0.165448639870077,-0.276964223543625,0.0626436174313518,0.105001461256013,0.271554420675429,0.100837070429995,0.280410197856275,6,0.144337567297406,32643.25,0.194253704831506,0.320289476056539,-0.0925198019388752,-0.140610035999929,0.189874549161831,0.052717428493276,-0.302053245595603,0,-2.1650635094611,17627.775,-0.195299177831912,-0.347393057812085,0.0494432109813598,0.0855117246736102,0.265670196041915,0.0963507183067014,0.269144416102875,5,0.144337567297406,31656.1,0.176706506293138,0.292716168212506,-0.0793298437128385,-0.125530249962862,0.196815427273067,0.0557820310781645,-0.289926842606097,0,-1.87638837486628,19137.65,-0.172733962647178,-0.322563368695728,0.107330652644603,0.222183588317107,0.797640471905619,0.795240951809638,0.446481371969249,1,0.537752808988764,0.958008398320336,0.130382775119617,0.237815416522641,3
"Mural",-0.0515419490838565,-0.0506625781020769,0.284874898317273,0.113126792185784,-0.323477737885701,8,12,15525,-0.165181013676589,-0.354988656295555,0.0913999664659583,0.144633282206303,0.288658235200352,0.112627853805791,0.301456142654501,5,12,17490.075,0.265561142397426,0.394274307696782,-0.124053855284996,-0.178699774068908,0.17329157978218,0.0437546863000251,-0.326651023590403,0,7,7012.825,-0.268191874497184,-0.424635865715204,0.0708193310315636,0.120405114536185,0.279388613646542,0.104930558881608,0.287546344185246,4,12,16801.15,0.240439259855189,0.357221606329327,-0.107370640671488,-0.161539908293164,0.181902155869487,0.0480799531354482,-0.310488531476675,0,8,7988.9,-0.241188254223652,-0.393415889902139,0.409120521172638,0.633903133903134,0.0337932413517297,0.0233953209358128,0.0475728155339806,0.0023995200959808,0.320935812837432,0.144771045790842,0.453493013972056,0.171489817792069,3
"Oligodendrocyte",-0.0290435867058089,-0.0331240833102919,0.226096848671155,0.0747307258344286,-0.231945850342694,2,-0.645497224367903,33049,-0.0466544267645859,-0.184429669230208,0.0536613467102131,0.0942362222364213,0.266582482595904,0.0980681351373303,0.272061268328157,7,0.129099444873581,40590.625,0.176458588331293,0.29489168072756,-0.084123653403414,-0.130965846183532,0.194111064447634,0.0543318471165434,-0.293319626530838,0,-2.19469056285087,23431.95,-0.175500305997552,-0.324093206639153,0.0420690956349304,0.0746132712085363,0.260852500487379,0.0934416722948267,0.263195963962153,6,0.129099444873581,39359.2,0.156283149734802,0.272830037503568,-0.0733225624271357,-0.116780508467148,0.199622273646884,0.0573348198213466,-0.283435115101264,0,-1.93649167310371,25187.85,-0.156112811097511,-0.302624303361631,0.527315914489311,0.659831932773109,0.583083383323335,0.492101579684063,0.759941944847605,0.422115576884623,0.590274651058082,0.512697460507898,0.999207920792079,0.815629228687415,3
"S1.Pyramidal",-0.0985131709001507,-0.0715796909697001,0.241738518720779,0.0836883211483644,-0.295694920741998,0,-1.17041147196131,29240,-0.153297672693764,-0.386827298609294,0.0449306572588549,0.0816251863523694,0.263121968305165,0.0950557646820825,0.267979342912067,8,0,49047.075,0.158867025520582,0.279380974872566,-0.0780189019416048,-0.124402319377572,0.197971997287132,0.056233061006118,-0.287537949491179,0,-2.10674064953035,29782.3,-0.158437187454347,-0.309147319299518,0.0359858821818371,0.0670245931015514,0.257384520260555,0.0917988642798221,0.258798514773032,6,0,47660.4,0.141950790564914,0.257515735521523,-0.0679554223652803,-0.110866572020774,0.202391295885491,0.0591160217444084,-0.279481824535981,0,-1.87265835513809,31576.95,-0.142960769550609,-0.288136786581438,0.00524322749781532,0.289286921257181,0.237952409518096,0.185362927414517,0.0184667039731393,1,0.296278158667973,0.981803639272146,0.0653983353151011,0.00202634245187437,3
"Astrocyte",-0.219946425338122,-0.32833733896801,0.338655432589326,0.138913407658214,-0.377056254101027,18,-3.40206908719886,12243,-0.285714285714286,-0.442661629567896,0.0707117508112541,0.174504994699938,0.36129750499496,0.159135844150839,0.361168211344915,22,0.136082763487954,36472.2,0.185190272690273,0.26477930656476,-0.120627122895458,-0.217352524430689,0.273082094814448,0.0986728395440365,-0.396326971672338,0,-2.04124145231932,20012.9,-0.185800773300773,-0.314388984272646,0.054996915037725,0.152343570932248,0.35400022442699,0.15381256697508,0.348636388282423,21,0.136082763487954,35471.4,0.163817663817664,0.24360007150904,-0.107594239839605,-0.196674311025273,0.280624710726569,0.103496319734813,-0.3864276144522,1,-1.76907592534341,21661.95,-0.166676841676842,-0.29062009845986,0.000285143997718848,0.000683994528043776,0.164367126574685,0.228154369126175,0.114025974025974,0.140171965606879,0.000892458723784025,0.999800039992002,0.00117600940807526,0.000317762948840165,4
