"geneSet","pvals.mean","pvals.median","pvals.meanabs","pvals.meansqr","pvals.maxmean","pvals.sig_n","pvals.ks_orig","pvals.ks_weighted","sim_brain"
"GO:0099010",0.31373725254949,0.0023995200959808,0.00859828034393121,0.00999800039992002,0.0141971605678864,0.0225954809038192,0.389183055975794,0.858703843255463,1
"GO:0099055",0.625074985002999,0.246350729854029,0.0123975204959008,0.0111977604479104,0.0203959208158368,0.0175964807038592,0.963453815261044,0.995151515151515,1
"GO:0099056",0.688062387522495,0.104179164167167,0.010997800439912,0.013997200559888,0.021995600879824,0.015996800639872,0.838424437299035,0.942822384428224,1
"GO:0099059",0.987802439512098,0.249550089982004,0.013997200559888,0.0117976404719056,0.011997600479904,0.016996600679864,0.965356169715843,0.864413364413364,1
"GO:0099060",0.883023395320936,0.0565886822635473,0.0131973605278944,0.0121975604879024,0.0027994401119776,0.0107978404319136,0.792672772689425,0.666265543521861,1
"GO:0099061",0.926814637072585,0.22875424915017,0.00899820035992801,0.010997800439912,0.0105978804239152,0.012997400519896,0.950903377847604,0.95679012345679,1
"GO:0099072",0.115376924615077,0.028994201159768,0.0157968406318736,0.0191961607678464,0.023995200959808,0.0263947210557888,0.4158998895841,0.64256581386726,1
"GO:0099092",0.0297940411917616,0.000599880023995201,0.00699860027994401,0.00819836032793441,0.0025994801039792,0.015996800639872,0.37156902908644,0.446722959388822,1
"GO:0099171",0.318136372725455,0.0263947210557888,0.00799840031993601,0.00799840031993601,0.00739852029594081,0.00959808038392321,0.865035516969219,0.839688715953307,1
"GO:0099173",0.108178364327135,0.0357928414317137,0.0393921215756849,0.0507898420315937,0.0457908418316337,0.102379524095181,0.222937168811506,0.716514459665145,1
"GO:0099175",0.130573885222955,0.0733853229354129,0.0429914017196561,0.0561887622475505,0.0479904019196161,0.0971805638872226,0.355168496781522,0.67629407351838,1
"GO:0099188",0.30493901219756,0.411917616476705,0.0193961207758448,0.0257948410317936,0.010997800439912,0.999800039992002,0.727724665391969,0.724738675958188,1
"GO:0099504",0.246350729854029,0.0563887222555489,0.0127974405118976,0.0151969606078784,0.00659868026394721,0.0175964807038592,0.573241061130334,0.704615384615385,1
"GO:0099505",0.105778844231154,0.0313937212557489,0.012997400519896,0.0127974405118976,0.0157968406318736,0.0137972405518896,0.471896482005661,0.507361719060883,1
"GO:0099509",0.137772445510898,0.00899820035992801,0.00619876024795041,0.0111977604479104,0.0177964407118576,0.0157968406318736,0.216302186878728,0.76592478894858,1
"GO:0099523",0.0797840431913617,0.0123975204959008,0.0165966806638672,0.0187962407518496,0.0175964807038592,0.0175964807038592,0.291398713826367,0.436790923824959,1
"GO:0099531",0.318136372725455,0.0263947210557888,0.00799840031993601,0.00799840031993601,0.00739852029594081,0.00959808038392321,0.865035516969219,0.839688715953307,1
"GO:0099536",0.484103179364127,0.689062187562487,0.00959808038392321,0.00959808038392321,0.0117976404719056,0.0173965206958608,0.54199066874028,0.879007633587786,1
"GO:0099537",0.511897620475905,0.759248150369926,0.00859828034393121,0.00819836032793441,0.010997800439912,0.0107978404319136,0.595015576323987,0.83842627960275,1
"GO:0099560",0.128374325134973,0.102179564087183,0.0235952809438112,0.0197960407918416,0.0201959608078384,0.0181963607278544,0.682601880877743,0.760835303388495,1
"GO:0099563",0.139372125574885,0.0013997200559888,0.00639872025594881,0.00779844031193761,0.00999800039992002,0.0173965206958608,0.252094440213252,0.727512231840422,1
"GO:0099572",0.751449710057988,0.15996800639872,0.00899820035992801,0.00939812037592481,0.00939812037592481,0.00899820035992801,0.914481185860889,0.988220445940261,1
"GO:0099634",0.507098580283943,0.0111977604479104,0.0125974805038992,0.0121975604879024,0.0017996400719856,0.00939812037592481,0.510797016097369,0.782093213409648,1
"GO:0099645",0.106978604279144,0.0633873225354929,0.0177964407118576,0.0191961607678464,0.0215956808638272,0.0157968406318736,0.509369024856597,0.490544629349471,1
"GO:1904315",0.223155368926215,0.0425914817036593,0.00879824035192961,0.0107978404319136,0.0121975604879024,0.0143971205758848,0.702325581395349,0.743488555643252,1
"GO:1905606",0.341131773645271,0.188362327534493,0.00659868026394721,0.00619876024795041,0.01499700059988,0.0017996400719856,0.644657863145258,0.677393075356415,1
"GO:2000300",0.688462307538492,0.0657868426314737,0.0117976404719056,0.0177964407118576,0.00759848030393921,0.0257948410317936,0.716551443676291,0.964086193136472,1
"SYNGO:metabolism",0.0165966806638672,0.00399920015996801,0.00359928014397121,0.00399920015996801,0.00679864027194561,0.0011997600479904,0.0829762368523568,0.2125,1
"SYNGO:postsynprocess",0.216756648670266,0.0305938812237553,0.0117976404719056,0.0123975204959008,0.0173965206958608,0.0165966806638672,0.501758499413834,0.814541213063764,1
"SYNGO:presynprocess",0.561887622475505,0.96880623875225,0.0107978404319136,0.011997600479904,0.00759848030393921,0.013997200559888,0.872381691233514,0.920309477756286,1
"SYNGO:transport",0.0141971605678864,0.0103979204159168,0.0151969606078784,0.0193961207758448,0.0339932013597281,0.0913817236552689,0.147560975609756,0.372213375796178,1
"GO:0007268",0.664667066586683,0.137972405518896,0.0013997200559888,0.0013997200559888,0.0013997200559888,0.000399920015996801,0.916461916461916,0.986128625472888,2
"GO:0007416",0.649870025994801,0.24375124975005,0.0015996800639872,0.0017996400719856,0.0025994801039792,0.0011997600479904,0.959159859976663,0.967654986522911,2
